TIME,COUNTS
1781351283.0,6.0
1781351284.0,5.0
1781351285.0,5.0
1781351286.0,9.0
1781351287.0,5.0
1781351288.0,10.0
1781351289.0,4.0
1781351290.0,7.0
1781351291.0,3.0
1781351292.0,6.0
1781351293.0,9.0
1781351294.0,7.0
1781351295.0,6.0
1781351296.0,3.0
1781351297.0,4.0
1781351298.0,5.0
1781351299.0,5.0
1781351300.0,7.0
1781351301.0,6.0
1781351302.0,7.0
1781351303.0,4.0
1781351304.0,9.0
1781351305.0,6.0
1781351306.0,3.0
1781351307.0,8.0
1781351308.0,6.0
1781351309.0,10.0
1781351310.0,6.0
1781351311.0,9.0
1781351312.0,10.0
1781351313.0,8.0
1781351314.0,6.0
1781351315.0,4.0
1781351316.0,4.0
1781351317.0,6.0
1781351318.0,6.0
1781351319.0,10.0
1781351320.0,10.0
1781351321.0,10.0
1781351322.0,5.0
1781351323.0,4.0
1781351324.0,9.0
1781351325.0,11.0
1781351326.0,7.0
1781351327.0,9.0
1781351328.0,10.0
1781351329.0,7.0
1781351330.0,10.0
1781351331.0,6.0
1781351332.0,6.0
1781351333.0,7.0
1781351334.0,4.0
1781351335.0,5.0
1781351336.0,4.0
1781351337.0,6.0
1781351338.0,4.0
1781351339.0,5.0
1781351340.0,6.0
1781351341.0,5.0
1781351342.0,10.0
1781351343.0,5.0
1781351344.0,1.0
1781351345.0,8.0
1781351346.0,2.0
1781351347.0,3.0
1781351348.0,8.0
1781351349.0,7.0
1781351350.0,4.0
1781351351.0,4.0
1781351352.0,6.0
1781351353.0,6.0
1781351354.0,5.0
1781351355.0,6.0
1781351356.0,4.0
1781351357.0,11.0
1781351358.0,8.0
1781351359.0,6.0
1781351360.0,3.0
1781351361.0,8.0
1781351362.0,5.0
1781351363.0,6.0
1781351364.0,4.0
1781351365.0,4.0
1781351366.0,7.0
1781351367.0,2.0
1781351368.0,3.0
1781351369.0,3.0
1781351370.0,7.0
1781351371.0,4.0
1781351372.0,4.0
1781351373.0,5.0
1781351374.0,6.0
1781351375.0,4.0
1781351376.0,10.0
1781351377.0,6.0
1781351378.0,8.0
1781351379.0,7.0
1781351380.0,6.0
1781351381.0,6.0
1781351382.0,6.0
1781351383.0,5.0
1781351384.0,2.0
1781351385.0,8.0
1781351386.0,3.0
1781351387.0,9.0
1781351388.0,9.0
1781351389.0,5.0
1781351390.0,6.0
1781351391.0,15.0
1781351392.0,4.0
1781351393.0,4.0
1781351394.0,13.0
1781351395.0,8.0
1781351396.0,4.0
1781351397.0,5.0
1781351398.0,6.0
1781351399.0,7.0
1781351400.0,5.0
1781351401.0,8.0
1781351402.0,7.0
1781351403.0,4.0
1781351404.0,3.0
1781351405.0,6.0
1781351406.0,4.0
1781351407.0,4.0
1781351408.0,5.0
1781351409.0,2.0
1781351410.0,3.0
1781351411.0,12.0
1781351412.0,9.0
1781351413.0,6.0
1781351414.0,6.0
1781351415.0,4.0
1781351416.0,10.0
1781351417.0,5.0
1781351418.0,2.0
1781351419.0,3.0
1781351420.0,7.0
1781351421.0,3.0
1781351422.0,4.0
1781351423.0,2.0
1781351424.0,5.0
1781351425.0,1.0
1781351426.0,7.0
1781351427.0,6.0
1781351428.0,8.0
1781351429.0,5.0
1781351430.0,4.0
1781351431.0,2.0
1781351432.0,7.0
1781351433.0,5.0
1781351434.0,3.0
1781351435.0,5.0
1781351436.0,4.0
1781351437.0,2.0
1781351438.0,7.0
1781351439.0,10.0
1781351440.0,4.0
1781351441.0,4.0
1781351442.0,9.0
1781351443.0,7.0
1781351444.0,3.0
1781351445.0,4.0
1781351446.0,3.0
1781351447.0,3.0
1781351448.0,3.0
1781351449.0,6.0
1781351450.0,3.0
1781351451.0,4.0
1781351452.0,3.0
1781351453.0,5.0
1781351454.0,9.0
1781351455.0,5.0
1781351456.0,10.0
1781351457.0,5.0
1781351458.0,3.0
1781351459.0,4.0
1781351460.0,5.0
1781351461.0,5.0
1781351462.0,7.0
1781351463.0,9.0
1781351464.0,5.0
1781351465.0,8.0
1781351466.0,3.0
1781351467.0,6.0
1781351468.0,7.0
1781351469.0,7.0
1781351470.0,6.0
1781351471.0,10.0
1781351472.0,6.0
1781351473.0,9.0
1781351474.0,4.0
1781351475.0,3.0
1781351476.0,6.0
1781351477.0,5.0
1781351478.0,2.0
1781351479.0,5.0
1781351480.0,7.0
1781351481.0,4.0
1781351482.0,7.0
1781351483.0,7.0
1781351484.0,5.0
1781351485.0,7.0
1781351486.0,7.0
1781351487.0,7.0
1781351488.0,5.0
1781351489.0,7.0
1781351490.0,5.0
1781351491.0,4.0
1781351492.0,4.0
1781351493.0,1.0
1781351494.0,7.0
1781351495.0,4.0
1781351496.0,4.0
1781351497.0,10.0
1781351498.0,3.0
1781351499.0,8.0
1781351500.0,4.0
1781351501.0,5.0
1781351502.0,6.0
1781351503.0,8.0
1781351504.0,2.0
1781351505.0,10.0
1781351506.0,6.0
1781351507.0,8.0
1781351508.0,6.0
1781351509.0,5.0
1781351510.0,3.0
1781351511.0,7.0
1781351512.0,5.0
1781351513.0,2.0
1781351514.0,5.0
1781351515.0,6.0
1781351516.0,6.0
1781351517.0,2.0
1781351518.0,5.0
1781351519.0,5.0
1781351520.0,3.0
1781351521.0,5.0
1781351522.0,2.0
1781351523.0,3.0
1781351524.0,3.0
1781351525.0,9.0
1781351526.0,6.0
1781351527.0,6.0
1781351528.0,4.0
1781351529.0,7.0
1781351530.0,4.0
1781351531.0,9.0
1781351532.0,2.0
1781351533.0,2.0
1781351534.0,5.0
1781351535.0,4.0
1781351536.0,5.0
1781351537.0,7.0
1781351538.0,7.0
1781351539.0,2.0
1781351540.0,7.0
1781351541.0,7.0
1781351542.0,5.0
1781351543.0,9.0
1781351544.0,3.0
1781351545.0,5.0
1781351546.0,8.0
1781351547.0,3.0
1781351548.0,8.0
1781351549.0,2.0
1781351550.0,4.0
1781351551.0,3.0
1781351552.0,5.0
1781351553.0,8.0
1781351554.0,3.0
1781351555.0,7.0
1781351556.0,7.0
1781351557.0,4.0
1781351558.0,6.0
1781351559.0,3.0
1781351560.0,9.0
1781351561.0,2.0
1781351562.0,7.0
1781351563.0,4.0
1781351564.0,7.0
1781351565.0,5.0
1781351566.0,5.0
1781351567.0,5.0
1781351568.0,11.0
1781351569.0,7.0
1781351570.0,4.0
1781351571.0,6.0
1781351572.0,6.0
1781351573.0,5.0
1781351574.0,8.0
1781351575.0,5.0
1781351576.0,6.0
1781351577.0,1.0
1781351578.0,3.0
1781351579.0,1.0
1781351580.0,3.0
1781351581.0,4.0
1781351582.0,9.0
1781351583.0,4.0
1781351584.0,5.0
1781351585.0,4.0
1781351586.0,6.0
1781351587.0,6.0
1781351588.0,8.0
1781351589.0,7.0
1781351590.0,6.0
1781351591.0,5.0
1781351592.0,6.0
1781351593.0,3.0
1781351594.0,7.0
1781351595.0,3.0
1781351596.0,11.0
1781351597.0,7.0
1781351598.0,7.0
1781351599.0,5.0
1781351600.0,9.0
1781351601.0,7.0
1781351602.0,3.0
1781351603.0,5.0
1781351604.0,5.0
1781351605.0,4.0
1781351606.0,5.0
1781351607.0,5.0
1781351608.0,5.0
1781351609.0,4.0
1781351610.0,10.0
1781351611.0,3.0
1781351612.0,8.0
1781351613.0,8.0
1781351614.0,4.0
1781351615.0,4.0
1781351616.0,4.0
1781351617.0,7.0
1781351618.0,4.0
1781351619.0,3.0
1781351620.0,6.0
1781351621.0,5.0
1781351622.0,4.0
1781351623.0,4.0
1781351624.0,7.0
1781351625.0,5.0
1781351626.0,3.0
1781351627.0,5.0
1781351628.0,7.0
1781351629.0,8.0
1781351630.0,3.0
1781351631.0,2.0
1781351632.0,9.0
1781351633.0,3.0
1781351634.0,12.0
1781351635.0,6.0
1781351636.0,9.0
1781351637.0,8.0
1781351638.0,4.0
1781351639.0,10.0
1781351640.0,6.0
1781351641.0,5.0
1781351642.0,3.0
1781351643.0,6.0
1781351644.0,4.0
1781351645.0,4.0
1781351646.0,8.0
1781351647.0,10.0
1781351648.0,5.0
1781351649.0,9.0
1781351650.0,4.0
1781351651.0,9.0
1781351652.0,2.0
1781351653.0,6.0
1781351654.0,7.0
1781351655.0,6.0
1781351656.0,4.0
1781351657.0,6.0
1781351658.0,6.0
1781351659.0,5.0
1781351660.0,8.0
1781351661.0,4.0
1781351662.0,7.0
1781351663.0,3.0
1781351664.0,3.0
1781351665.0,8.0
1781351666.0,8.0
1781351667.0,6.0
1781351668.0,7.0
1781351669.0,3.0
1781351670.0,7.0
1781351671.0,4.0
1781351672.0,6.0
1781351673.0,5.0
1781351674.0,3.0
1781351675.0,8.0
1781351676.0,4.0
1781351677.0,13.0
1781351678.0,6.0
1781351679.0,2.0
1781351680.0,1.0
1781351681.0,10.0
1781351682.0,5.0
1781351683.0,4.0
1781351684.0,3.0
1781351685.0,6.0
1781351686.0,6.0
1781351687.0,3.0
1781351688.0,9.0
1781351689.0,5.0
1781351690.0,3.0
1781351691.0,8.0
1781351692.0,6.0
1781351693.0,8.0
1781351694.0,4.0
1781351695.0,7.0
1781351696.0,5.0
1781351697.0,5.0
1781351698.0,5.0
1781351699.0,3.0
1781351700.0,8.0
1781351701.0,6.0
1781351702.0,8.0
1781351703.0,2.0
1781351704.0,9.0
1781351705.0,6.0
1781351706.0,5.0
1781351707.0,2.0
1781351708.0,3.0
1781351709.0,5.0
1781351710.0,5.0
1781351711.0,5.0
1781351712.0,9.0
1781351713.0,8.0
1781351714.0,10.0
1781351715.0,3.0
1781351716.0,6.0
1781351717.0,4.0
1781351718.0,4.0
1781351719.0,4.0
1781351720.0,8.0
1781351721.0,5.0
1781351722.0,5.0
1781351723.0,4.0
1781351724.0,7.0
1781351725.0,10.0
1781351726.0,3.0
1781351727.0,6.0
1781351728.0,7.0
1781351729.0,10.0
1781351730.0,4.0
1781351731.0,2.0
1781351732.0,10.0
1781351733.0,3.0
1781351734.0,6.0
1781351735.0,9.0
1781351736.0,5.0
1781351737.0,3.0
1781351738.0,6.0
1781351739.0,8.0
1781351740.0,8.0
1781351741.0,4.0
1781351742.0,5.0
1781351743.0,9.0
1781351744.0,2.0
1781351745.0,2.0
1781351746.0,5.0
1781351747.0,0.0
1781351748.0,5.0
1781351749.0,8.0
1781351750.0,3.0
1781351751.0,7.0
1781351752.0,6.0
1781351753.0,3.0
1781351754.0,6.0
1781351755.0,2.0
1781351756.0,4.0
1781351757.0,8.0
1781351758.0,8.0
1781351759.0,10.0
1781351760.0,8.0
1781351761.0,4.0
1781351762.0,5.0
1781351763.0,3.0
1781351764.0,5.0
1781351765.0,9.0
1781351766.0,2.0
1781351767.0,5.0
1781351768.0,11.0
1781351769.0,4.0
1781351770.0,7.0
1781351771.0,3.0
1781351772.0,6.0
1781351773.0,10.0
1781351774.0,4.0
1781351775.0,5.0
1781351776.0,3.0
1781351777.0,3.0
1781351778.0,4.0
1781351779.0,5.0
1781351780.0,4.0
1781351781.0,6.0
1781351782.0,5.0
1781351783.0,6.0
1781351784.0,1.0
1781351785.0,5.0
1781351786.0,7.0
1781351787.0,7.0
1781351788.0,9.0
1781351789.0,6.0
1781351790.0,7.0
1781351791.0,3.0
1781351792.0,10.0
1781351793.0,7.0
1781351794.0,5.0
1781351795.0,5.0
1781351796.0,7.0
1781351797.0,4.0
1781351798.0,5.0
1781351799.0,6.0
1781351800.0,6.0
1781351801.0,2.0
1781351802.0,5.0
1781351803.0,11.0
1781351804.0,6.0
1781351805.0,2.0
1781351806.0,7.0
1781351807.0,8.0
1781351808.0,5.0
1781351809.0,9.0
1781351810.0,6.0
1781351811.0,6.0
1781351812.0,1.0
1781351813.0,2.0
1781351814.0,5.0
1781351815.0,6.0
1781351816.0,5.0
1781351817.0,3.0
1781351818.0,3.0
1781351819.0,5.0
1781351820.0,12.0
1781351821.0,2.0
1781351822.0,1.0
1781351823.0,4.0
1781351824.0,5.0
1781351825.0,5.0
1781351826.0,5.0
1781351827.0,2.0
1781351828.0,5.0
1781351829.0,5.0
1781351830.0,8.0
1781351831.0,6.0
1781351832.0,4.0
1781351833.0,8.0
1781351834.0,4.0
1781351835.0,9.0
1781351836.0,5.0
1781351837.0,3.0
1781351838.0,3.0
1781351839.0,8.0
1781351840.0,10.0
1781351841.0,7.0
1781351842.0,6.0
1781351843.0,5.0
1781351844.0,5.0
1781351845.0,5.0
1781351846.0,5.0
1781351847.0,5.0
1781351848.0,9.0
1781351849.0,5.0
1781351850.0,2.0
1781351851.0,3.0
1781351852.0,8.0
1781351853.0,6.0
1781351854.0,5.0
1781351855.0,4.0
1781351856.0,4.0
1781351857.0,10.0
1781351858.0,6.0
1781351859.0,3.0
1781351860.0,5.0
1781351861.0,10.0
1781351862.0,7.0
1781351863.0,5.0
1781351864.0,8.0
1781351865.0,2.0
1781351866.0,7.0
1781351867.0,7.0
1781351868.0,7.0
1781351869.0,4.0
1781351870.0,5.0
1781351871.0,5.0
1781351872.0,5.0
1781351873.0,7.0
1781351874.0,6.0
1781351875.0,2.0
1781351876.0,10.0
1781351877.0,3.0
1781351878.0,6.0
1781351879.0,8.0
1781351880.0,5.0
1781351881.0,4.0
1781351882.0,2.0
1781351883.0,3.0
1781351884.0,7.0
1781351885.0,3.0
1781351886.0,8.0
1781351887.0,13.0
1781351888.0,6.0
1781351889.0,7.0
1781351890.0,8.0
1781351891.0,9.0
1781351892.0,3.0
1781351893.0,10.0
1781351894.0,3.0
1781351895.0,3.0
1781351896.0,3.0
1781351897.0,6.0
1781351898.0,6.0
1781351899.0,7.0
1781351900.0,3.0
1781351901.0,5.0
1781351902.0,5.0
1781351903.0,11.0
1781351904.0,5.0
1781351905.0,7.0
1781351906.0,4.0
1781351907.0,8.0
1781351908.0,2.0
1781351909.0,5.0
1781351910.0,5.0
1781351911.0,6.0
1781351912.0,6.0
1781351913.0,4.0
1781351914.0,9.0
1781351915.0,4.0
1781351916.0,7.0
1781351917.0,3.0
1781351918.0,2.0
1781351919.0,3.0
1781351920.0,6.0
1781351921.0,4.0
1781351922.0,7.0
1781351923.0,8.0
1781351924.0,5.0
1781351925.0,6.0
1781351926.0,3.0
1781351927.0,8.0
1781351928.0,5.0
1781351929.0,7.0
1781351930.0,8.0
1781351931.0,6.0
1781351932.0,2.0
1781351933.0,4.0
1781351934.0,5.0
1781351935.0,13.0
1781351936.0,5.0
1781351937.0,3.0
1781351938.0,7.0
1781351939.0,4.0
1781351940.0,8.0
1781351941.0,7.0
1781351942.0,5.0
1781351943.0,5.0
1781351944.0,3.0
1781351945.0,3.0
1781351946.0,3.0
1781351947.0,6.0
1781351948.0,6.0
1781351949.0,6.0
1781351950.0,3.0
1781351951.0,6.0
1781351952.0,11.0
1781351953.0,6.0
1781351954.0,3.0
1781351955.0,10.0
1781351956.0,5.0
1781351957.0,2.0
1781351958.0,1.0
1781351959.0,1.0
1781351960.0,7.0
1781351961.0,3.0
1781351962.0,8.0
1781351963.0,2.0
1781351964.0,1.0
1781351965.0,10.0
1781351966.0,5.0
1781351967.0,4.0
1781351968.0,4.0
1781351969.0,14.0
1781351970.0,7.0
1781351971.0,6.0
1781351972.0,4.0
1781351973.0,5.0
1781351974.0,4.0
1781351975.0,7.0
1781351976.0,5.0
1781351977.0,7.0
1781351978.0,4.0
1781351979.0,9.0
1781351980.0,8.0
1781351981.0,4.0
1781351982.0,7.0
1781351983.0,7.0
1781351984.0,3.0
1781351985.0,2.0
1781351986.0,8.0
1781351987.0,5.0
1781351988.0,10.0
1781351989.0,7.0
1781351990.0,3.0
1781351991.0,8.0
1781351992.0,3.0
1781351993.0,5.0
1781351994.0,5.0
1781351995.0,4.0
1781351996.0,7.0
1781351997.0,5.0
1781351998.0,11.0
1781351999.0,12.0
1781352000.0,3.0
1781352001.0,5.0
1781352002.0,1.0
1781352003.0,3.0
1781352004.0,4.0
1781352005.0,8.0
1781352006.0,5.0
1781352007.0,2.0
1781352008.0,2.0
1781352009.0,5.0
1781352010.0,8.0
1781352011.0,10.0
1781352012.0,2.0
1781352013.0,5.0
1781352014.0,5.0
1781352015.0,5.0
1781352016.0,6.0
1781352017.0,6.0
1781352018.0,7.0
1781352019.0,5.0
1781352020.0,6.0
1781352021.0,8.0
1781352022.0,2.0
1781352023.0,8.0
1781352024.0,4.0
1781352025.0,4.0
1781352026.0,4.0
1781352027.0,4.0
1781352028.0,5.0
1781352029.0,4.0
1781352030.0,9.0
1781352031.0,7.0
1781352032.0,8.0
1781352033.0,7.0
1781352034.0,7.0
1781352035.0,4.0
1781352036.0,5.0
1781352037.0,4.0
1781352038.0,5.0
1781352039.0,2.0
1781352040.0,5.0
1781352041.0,0.0
1781352042.0,4.0
1781352043.0,6.0
1781352044.0,3.0
1781352045.0,6.0
1781352046.0,11.0
1781352047.0,4.0
1781352048.0,4.0
1781352049.0,5.0
1781352050.0,3.0
1781352051.0,7.0
1781352052.0,11.0
1781352053.0,4.0
1781352054.0,5.0
1781352055.0,4.0
1781352056.0,9.0
1781352057.0,2.0
1781352058.0,4.0
1781352059.0,6.0
1781352060.0,7.0
1781352061.0,7.0
1781352062.0,3.0
1781352063.0,5.0
1781352064.0,2.0
1781352065.0,4.0
1781352066.0,5.0
1781352067.0,6.0
1781352068.0,10.0
1781352069.0,4.0
1781352070.0,5.0
1781352071.0,3.0
1781352072.0,6.0
1781352073.0,6.0
1781352074.0,7.0
1781352075.0,4.0
1781352076.0,7.0
1781352077.0,7.0
1781352078.0,5.0
1781352079.0,6.0
1781352080.0,2.0
1781352081.0,7.0
1781352082.0,4.0
1781352083.0,8.0
1781352084.0,4.0
1781352085.0,10.0
1781352086.0,6.0
1781352087.0,8.0
1781352088.0,7.0
1781352089.0,2.0
1781352090.0,6.0
1781352091.0,5.0
1781352092.0,5.0
1781352093.0,3.0
1781352094.0,4.0
1781352095.0,4.0
1781352096.0,6.0
1781352097.0,4.0
1781352098.0,8.0
1781352099.0,3.0
1781352100.0,3.0
1781352101.0,5.0
1781352102.0,7.0
1781352103.0,5.0
1781352104.0,8.0
1781352105.0,3.0
1781352106.0,6.0
1781352107.0,8.0
1781352108.0,8.0
1781352109.0,7.0
1781352110.0,6.0
1781352111.0,5.0
1781352112.0,5.0
1781352113.0,6.0
1781352114.0,2.0
1781352115.0,4.0
1781352116.0,9.0
1781352117.0,2.0
1781352118.0,6.0
1781352119.0,9.0
1781352120.0,4.0
1781352121.0,2.0
1781352122.0,5.0
1781352123.0,3.0
1781352124.0,9.0
1781352125.0,8.0
1781352126.0,3.0
1781352127.0,7.0
1781352128.0,4.0
1781352129.0,6.0
1781352130.0,6.0
1781352131.0,3.0
1781352132.0,8.0
1781352133.0,4.0
1781352134.0,9.0
1781352135.0,4.0
1781352136.0,4.0
1781352137.0,1.0
1781352138.0,4.0
1781352139.0,6.0
1781352140.0,4.0
1781352141.0,7.0
1781352142.0,2.0
1781352143.0,3.0
1781352144.0,4.0
1781352145.0,3.0
1781352146.0,3.0
1781352147.0,4.0
1781352148.0,4.0
1781352149.0,5.0
1781352150.0,1.0
1781352151.0,2.0
1781352152.0,6.0
1781352153.0,2.0
1781352154.0,2.0
1781352155.0,5.0
1781352156.0,5.0
1781352157.0,4.0
1781352158.0,8.0
1781352159.0,6.0
1781352160.0,7.0
1781352161.0,8.0
1781352162.0,4.0
1781352163.0,4.0
1781352164.0,0.0
1781352165.0,4.0
1781352166.0,4.0
1781352167.0,12.0
1781352168.0,7.0
1781352169.0,5.0
1781352170.0,5.0
1781352171.0,6.0
1781352172.0,5.0
1781352173.0,4.0
1781352174.0,4.0
1781352175.0,4.0
1781352176.0,2.0
1781352177.0,2.0
1781352178.0,3.0
1781352179.0,9.0
1781352180.0,4.0
1781352181.0,4.0
1781352182.0,2.0
1781352183.0,7.0
1781352184.0,7.0
1781352185.0,5.0
1781352186.0,3.0
1781352187.0,2.0
1781352188.0,7.0
1781352189.0,6.0
1781352190.0,0.0
1781352191.0,4.0
1781352192.0,9.0
1781352193.0,8.0
1781352194.0,6.0
1781352195.0,4.0
1781352196.0,11.0
1781352197.0,2.0
1781352198.0,7.0
1781352199.0,3.0
1781352200.0,1.0
1781352201.0,5.0
1781352202.0,8.0
1781352203.0,4.0
1781352204.0,2.0
1781352205.0,6.0
1781352206.0,3.0
1781352207.0,2.0
1781352208.0,6.0
1781352209.0,5.0
1781352210.0,1.0
1781352211.0,5.0
1781352212.0,5.0
1781352213.0,6.0
1781352214.0,14.0
1781352215.0,4.0
1781352216.0,3.0
1781352217.0,7.0
1781352218.0,4.0
1781352219.0,5.0
1781352220.0,6.0
1781352221.0,8.0
1781352222.0,6.0
1781352223.0,2.0
1781352224.0,4.0
1781352225.0,6.0
1781352226.0,4.0
1781352227.0,3.0
1781352228.0,5.0
1781352229.0,5.0
1781352230.0,6.0
1781352231.0,7.0
1781352232.0,3.0
1781352233.0,3.0
1781352234.0,4.0
1781352235.0,6.0
1781352236.0,6.0
1781352237.0,2.0
1781352238.0,5.0
1781352239.0,6.0
1781352240.0,3.0
1781352241.0,3.0
1781352242.0,4.0
1781352243.0,5.0
1781352244.0,7.0
1781352245.0,5.0
1781352246.0,7.0
1781352247.0,3.0
1781352248.0,6.0
1781352249.0,5.0
1781352250.0,1.0
1781352251.0,6.0
1781352252.0,6.0
1781352253.0,3.0
1781352254.0,6.0
1781352255.0,4.0
1781352256.0,5.0
1781352257.0,5.0
1781352258.0,7.0
1781352259.0,4.0
1781352260.0,4.0
1781352261.0,9.0
1781352262.0,8.0
1781352263.0,6.0
1781352264.0,3.0
1781352265.0,2.0
1781352266.0,8.0
1781352267.0,5.0
1781352268.0,10.0
1781352269.0,4.0
1781352270.0,6.0
1781352271.0,3.0
1781352272.0,6.0
1781352273.0,6.0
1781352274.0,3.0
1781352275.0,5.0
1781352276.0,4.0
1781352277.0,2.0
1781352278.0,7.0
1781352279.0,4.0
1781352280.0,8.0
1781352281.0,7.0
1781352282.0,4.0
1781352283.0,5.0
1781352284.0,6.0
1781352285.0,7.0
1781352286.0,5.0
1781352287.0,4.0
1781352288.0,4.0
1781352289.0,5.0
1781352290.0,8.0
1781352291.0,9.0
1781352292.0,6.0
1781352293.0,4.0
1781352294.0,6.0
1781352295.0,6.0
1781352296.0,5.0
1781352297.0,1.0
1781352298.0,7.0
1781352299.0,3.0
1781352300.0,4.0
1781352301.0,9.0
1781352302.0,9.0
1781352303.0,9.0
1781352304.0,9.0
1781352305.0,0.0
1781352306.0,7.0
1781352307.0,8.0
1781352308.0,4.0
1781352309.0,1.0
1781352310.0,8.0
1781352311.0,8.0
1781352312.0,4.0
1781352313.0,5.0
1781352314.0,4.0
1781352315.0,5.0
1781352316.0,4.0
1781352317.0,3.0
1781352318.0,6.0
1781352319.0,6.0
1781352320.0,8.0
1781352321.0,2.0
1781352322.0,7.0
1781352323.0,4.0
1781352324.0,1.0
1781352325.0,3.0
1781352326.0,9.0
1781352327.0,5.0
1781352328.0,5.0
1781352329.0,6.0
1781352330.0,5.0
1781352331.0,5.0
1781352332.0,9.0
1781352333.0,3.0
1781352334.0,5.0
1781352335.0,4.0
1781352336.0,2.0
1781352337.0,7.0
1781352338.0,6.0
1781352339.0,5.0
1781352340.0,6.0
1781352341.0,10.0
1781352342.0,8.0
1781352343.0,10.0
1781352344.0,5.0
1781352345.0,4.0
1781352346.0,8.0
1781352347.0,4.0
1781352348.0,5.0
1781352349.0,2.0
1781352350.0,1.0
1781352351.0,2.0
1781352352.0,5.0
1781352353.0,3.0
1781352354.0,2.0
1781352355.0,10.0
1781352356.0,1.0
1781352357.0,3.0
1781352358.0,5.0
1781352359.0,3.0
1781352360.0,5.0
1781352361.0,6.0
1781352362.0,9.0
1781352363.0,12.0
1781352364.0,6.0
1781352365.0,5.0
1781352366.0,2.0
1781352367.0,4.0
1781352368.0,7.0
1781352369.0,3.0
1781352370.0,7.0
1781352371.0,5.0
1781352372.0,5.0
1781352373.0,7.0
1781352374.0,4.0
1781352375.0,9.0
1781352376.0,6.0
1781352377.0,6.0
1781352378.0,2.0
1781352379.0,3.0
1781352380.0,1.0
1781352381.0,4.0
1781352382.0,3.0
1781352383.0,4.0
1781352384.0,4.0
1781352385.0,5.0
1781352386.0,6.0
1781352387.0,2.0
1781352388.0,2.0
1781352389.0,6.0
1781352390.0,3.0
1781352391.0,3.0
1781352392.0,6.0
1781352393.0,7.0
1781352394.0,9.0
1781352395.0,3.0
1781352396.0,7.0
1781352397.0,8.0
1781352398.0,7.0
1781352399.0,2.0
1781352400.0,5.0
1781352401.0,4.0
1781352402.0,4.0
1781352403.0,2.0
1781352404.0,8.0
1781352405.0,4.0
1781352406.0,6.0
1781352407.0,3.0
1781352408.0,5.0
1781352409.0,3.0
1781352410.0,2.0
1781352411.0,5.0
1781352412.0,3.0
1781352413.0,1.0
1781352414.0,4.0
1781352415.0,4.0
1781352416.0,11.0
1781352417.0,5.0
1781352418.0,6.0
1781352419.0,3.0
1781352420.0,13.0
1781352421.0,8.0
1781352422.0,6.0
1781352423.0,8.0
1781352424.0,3.0
1781352425.0,4.0
1781352426.0,5.0
1781352427.0,4.0
1781352428.0,2.0
1781352429.0,5.0
1781352430.0,4.0
1781352431.0,9.0
1781352432.0,2.0
1781352433.0,6.0
1781352434.0,2.0
1781352435.0,5.0
1781352436.0,0.0
1781352437.0,3.0
1781352438.0,6.0
1781352439.0,5.0
1781352440.0,12.0
1781352441.0,5.0
1781352442.0,7.0
1781352443.0,5.0
1781352444.0,6.0
1781352445.0,9.0
1781352446.0,4.0
1781352447.0,5.0
1781352448.0,4.0
1781352449.0,6.0
1781352450.0,6.0
1781352451.0,3.0
1781352452.0,4.0
1781352453.0,9.0
1781352454.0,8.0
1781352455.0,3.0
1781352456.0,8.0
1781352457.0,6.0
1781352458.0,7.0
1781352459.0,2.0
1781352460.0,6.0
1781352461.0,2.0
1781352462.0,5.0
1781352463.0,4.0
1781352464.0,2.0
1781352465.0,5.0
1781352466.0,11.0
1781352467.0,5.0
1781352468.0,6.0
1781352469.0,3.0
1781352470.0,8.0
1781352471.0,5.0
1781352472.0,8.0
1781352473.0,3.0
1781352474.0,3.0
1781352475.0,3.0
1781352476.0,4.0
1781352477.0,6.0
1781352478.0,3.0
1781352479.0,2.0
1781352480.0,3.0
1781352481.0,4.0
1781352482.0,5.0
1781352483.0,1.0
1781352484.0,6.0
1781352485.0,5.0
1781352486.0,6.0
1781352487.0,8.0
1781352488.0,7.0
1781352489.0,5.0
1781352490.0,8.0
1781352491.0,4.0
1781352492.0,9.0
1781352493.0,6.0
1781352494.0,5.0
1781352495.0,2.0
1781352496.0,4.0
1781352497.0,3.0
1781352498.0,6.0
1781352499.0,7.0
1781352500.0,6.0
1781352501.0,4.0
1781352502.0,2.0
1781352503.0,2.0
1781352504.0,5.0
1781352505.0,4.0
1781352506.0,3.0
1781352507.0,10.0
1781352508.0,6.0
1781352509.0,6.0
1781352510.0,6.0
1781352511.0,5.0
1781352512.0,5.0
1781352513.0,8.0
1781352514.0,2.0
1781352515.0,3.0
1781352516.0,4.0
1781352517.0,3.0
1781352518.0,7.0
1781352519.0,6.0
1781352520.0,3.0
1781352521.0,4.0
1781352522.0,6.0
1781352523.0,3.0
1781352524.0,3.0
1781352525.0,3.0
1781352526.0,4.0
1781352527.0,6.0
1781352528.0,4.0
1781352529.0,3.0
1781352530.0,6.0
1781352531.0,7.0
1781352532.0,3.0
1781352533.0,3.0
1781352534.0,4.0
1781352535.0,4.0
1781352536.0,4.0
1781352537.0,4.0
1781352538.0,7.0
1781352539.0,9.0
1781352540.0,4.0
1781352541.0,8.0
1781352542.0,2.0
1781352543.0,7.0
1781352544.0,7.0
1781352545.0,6.0
1781352546.0,2.0
1781352547.0,4.0
1781352548.0,3.0
1781352549.0,8.0
1781352550.0,5.0
1781352551.0,9.0
1781352552.0,3.0
1781352553.0,6.0
